1,0.022936688,0.050551203,0.036770455,0.035379619,0.064051808,0.051706399,0.034769228,0.025357772,0.050462316,0.077068261,0.031358792,0.04355574,0.116214656,0.032850409,0.022251538,0.149509808,0.028482244,0.038085438,0.022941076,0.405979357,0.067754965,0.021248412,0.035139602,0.00543695,0.371271992,0.045583363
0.022936688,1,0.092484831,0.056064117,0.045299673,0.110594737,0.030426724,0.09843717,0.077459815,0.044629074,0.028320521,0.080779357,0.075051798,0.060122695,0.791408302,0.132218385,0.052464421,0.75094223,0.071210431,0.206120243,0.004227346,0.085779784,0.62709459,0.108568235,0.211505491,0.012995206,0.081996248
0.050551203,0.092484831,1,0.121386818,0.09507799,0.224684584,0.072027213,0.293969863,0.218827231,0.256597636,0.14761318,0.103075832,0.09209353,0.028012386,0.105993073,0.256477923,0.013334575,0.086950868,0.090230154,0.198947002,0.026786546,0.23896757,0.090123609,0.226740842,0.166142506,0.041936502,0.267929023
0.036770455,0.056064117,0.121386818,1,0.278132475,0.157116041,0.211707863,0.139649051,0.131918961,0.118276912,0.111773993,0.143137802,0.107092594,0.032917691,0.058051967,0.075756243,0.030185359,0.063755266,0.121780961,0.135565889,0.037858403,0.161724167,0.055947748,0.162998354,0.093960591,0.02732536,0.14910984
0.035379619,0.045299673,0.09507799,0.278132475,1,0.121969668,0.17207773,0.099722505,0.110630388,0.095780822,0.079611736,0.125356624,0.076283215,0.02258612,0.045363475,0.062583179,0.018911584,0.050955079,0.097164986,0.100463116,0.02722338,0.126098465,0.048317771,0.130952256,0.062799671,0.022767265,0.133983562
0.064051808,0.110594737,0.224684584,0.157116041,0.121969668,1,0.141206058,0.202994981,0.159017659,0.197929623,0.115938196,0.204007898,0.217642535,0.020307361,0.125001563,0.191183148,0.015332472,0.113297884,0.134935215,0.219109572,0.021709539,0.779875282,0.113874304,0.655253299,0.158407487,0.056389545,0.19976445
0.051706399,0.030426724,0.072027213,0.211707863,0.17207773,0.141206058,1,0.078456601,0.093369399,0.107391081,0.136773117,0.156511053,0.126981064,0.089483902,0.030983736,0.036089718,0.074082497,0.028806298,0.130886129,0.079347608,0.054614953,0.155354104,0.029635359,0.137714609,0.045601769,0.036799271,0.123829625
0.034769228,0.09843717,0.293969863,0.139649051,0.099722505,0.202994981,0.078456601,1,0.153950642,0.209677624,0.13174872,0.13354906,0.128903941,0.015890131,0.102105683,0.252253059,0.013057706,0.088166462,0.102983999,0.175979293,0.031263663,0.193356515,0.096960299,0.208726935,0.164550243,0.026717217,0.242433227
0.025357772,0.077459815,0.218827231,0.131918961,0.110630388,0.159017659,0.093369399,0.153950642,1,0.228563193,0.071721821,0.09241944,0.068415777,0.014999488,0.075549506,0.149485288,0.013279207,0.067687126,0.075701166,0.172562465,0.023154445,0.162101237,0.068244528,0.168977603,0.148981974,0.010400612,0.186665742
0.050462316,0.044629074,0.256597636,0.118276912,0.095780822,0.197929623,0.107391081,0.209677624,0.228563193,1,0.162152737,0.105877943,0.096464205,0.03861652,0.055241557,0.163855661,0.032094537,0.041256333,0.100501115,0.150152906,0.050082538,0.213367778,0.050982798,0.205730052,0.103756257,0.037196217,0.24840106
0.077068261,0.028320521,0.14761318,0.111773993,0.079611736,0.115938196,0.136773117,0.13174872,0.071721821,0.162152737,1,0.11581347,0.202953922,0.098927804,0.030831144,0.059719125,0.06282735,0.026287792,0.10704721,0.082737889,0.066246584,0.146256449,0.025859595,0.114896704,0.050309819,0.057479046,0.228671093
0.031358792,0.080779357,0.103075832,0.143137802,0.125356624,0.204007898,0.156511053,0.13354906,0.09241944,0.105877943,0.11581347,1,0.242927392,0.029766707,0.086021643,0.070922601,0.023046904,0.076768226,0.249313324,0.189949065,0.026252197,0.210168134,0.084621189,0.216974784,0.104736636,0.025215451,0.155951905
0.04355574,0.075051798,0.09209353,0.107092594,0.076283215,0.217642535,0.126981064,0.128903941,0.068415777,0.096464205,0.202953922,0.242927392,1,0.038414173,0.088891339,0.065683839,0.031293114,0.071550402,0.184753914,0.143150419,0.013004115,0.224366097,0.067491939,0.201816998,0.089527505,0.038249861,0.161837429
0.116214656,0.060122695,0.028012386,0.032917691,0.02258612,0.020307361,0.089483902,0.015890131,0.014999488,0.03861652,0.098927804,0.029766707,0.038414173,1,0.064294383,0.007069488,0.48761193,0.062860765,0.034748499,0.077902319,0.127942119,0.030197019,0.026566349,0.025060899,0.006281,0.069061554,0.038032754
0.032850409,0.791408302,0.105993073,0.058051967,0.045363475,0.125001563,0.030983736,0.102105683,0.075549506,0.055241557,0.030831144,0.086021643,0.088891339,0.064294383,1,0.126895402,0.055289917,0.779643963,0.069042469,0.22594665,0.011277681,0.099523677,0.632056776,0.119733168,0.221078897,0.021773975,0.079474555
0.022251538,0.132218385,0.256477923,0.075756243,0.062583179,0.191183148,0.036089718,0.252253059,0.149485288,0.163855661,0.059719125,0.070922601,0.065683839,0.007069488,0.126895402,1,0.007072326,0.125279944,0.049954719,0.143960883,0.021930748,0.173084552,0.13153236,0.174276643,0.161625045,0.021263044,0.163487616
0.149509808,0.052464421,0.013334575,0.030185359,0.018911584,0.015332472,0.074082497,0.013057706,0.013279207,0.032094537,0.06282735,0.023046904,0.031293114,0.48761193,0.055289917,0.007072326,1,0.045593284,0.029203968,0.063779633,0.152726674,0.023091191,0.033245009,0.017407246,0.004939719,0.094276576,0.027987194
0.028482244,0.75094223,0.086950868,0.063755266,0.050955079,0.113297884,0.028806298,0.088166462,0.067687126,0.041256333,0.026287792,0.076768226,0.071550402,0.062860765,0.779643963,0.125279944,0.045593284,1,0.073706414,0.211720731,0.017290775,0.088587475,0.698031013,0.12066211,0.205731212,0.027568767,0.069705352
0.038085438,0.071210431,0.090230154,0.121780961,0.097164986,0.134935215,0.130886129,0.102983999,0.075701166,0.100501115,0.10704721,0.249313324,0.184753914,0.034748499,0.069042469,0.049954719,0.029203968,0.073706414,1,0.192941357,0.046366281,0.162070896,0.070138295,0.159279872,0.083628388,0.065619709,0.154200531
0.022941076,0.206120243,0.198947002,0.135565889,0.100463116,0.219109572,0.079347608,0.175979293,0.172562465,0.150152906,0.082737889,0.189949065,0.143150419,0.077902319,0.22594665,0.143960883,0.063779633,0.211720731,0.192941357,1,0.029512578,0.208883781,0.184763864,0.238344044,0.25602828,0.053935943,0.196778658
0.405979357,0.004227346,0.026786546,0.037858403,0.02722338,0.021709539,0.054614953,0.031263663,0.023154445,0.050082538,0.066246584,0.026252197,0.013004115,0.127942119,0.011277681,0.021930748,0.152726674,0.017290775,0.046366281,0.029512578,1,0.02583748,0.018209423,0.030172478,0.007629802,0.388167245,0.04618283
0.067754965,0.085779784,0.23896757,0.161724167,0.126098465,0.779875282,0.155354104,0.193356515,0.162101237,0.213367778,0.146256449,0.210168134,0.224366097,0.030197019,0.099523677,0.173084552,0.023091191,0.088587475,0.162070896,0.208883781,0.02583748,1,0.084379362,0.618436064,0.131560886,0.05645919,0.222089947
0.021248412,0.62709459,0.090123609,0.055947748,0.048317771,0.113874304,0.029635359,0.096960299,0.068244528,0.050982798,0.025859595,0.084621189,0.067491939,0.026566349,0.632056776,0.13153236,0.033245009,0.698031013,0.070138295,0.184763864,0.018209423,0.084379362,1,0.111993789,0.217035276,0.026415184,0.067690959
0.035139602,0.108568235,0.226740842,0.162998354,0.130952256,0.655253299,0.137714609,0.208726935,0.168977603,0.205730052,0.114896704,0.216974784,0.201816998,0.025060899,0.119733168,0.174276643,0.017407246,0.12066211,0.159279872,0.238344044,0.030172478,0.618436064,0.111993789,1,0.167923964,0.018076839,0.229516181
0.00543695,0.211505491,0.166142506,0.093960591,0.062799671,0.158407487,0.045601769,0.164550243,0.148981974,0.103756257,0.050309819,0.104736636,0.089527505,0.006281,0.221078897,0.161625045,0.004939719,0.205731212,0.083628388,0.25602828,0.007629802,0.131560886,0.217035276,0.167923964,1,0.007494532,0.141705758
0.371271992,0.012995206,0.041936502,0.02732536,0.022767265,0.056389545,0.036799271,0.026717217,0.010400612,0.037196217,0.057479046,0.025215451,0.038249861,0.069061554,0.021773975,0.021263044,0.094276576,0.027568767,0.065619709,0.053935943,0.388167245,0.05645919,0.026415184,0.018076839,0.007494532,1,0.030880452
